status,p_value,morans_test_statistic,morans_I,gene_short_name,q_value
OK,2.8399930646426107e-5,4.0257257363707115,0.012125042250788016,AL592078.2,8.385635378227944e-5
OK,7.872022161902809e-52,15.10185525603151,0.0501155613233739,ADAR,6.031770827244104e-51
OK,7.520743927225256e-14,7.386790881546435,0.02442456650771381,KCNN3,3.222467436923196e-13
OK,1.4408421885876153e-77,18.605834702128426,0.06176267951067757,PMVK,1.346104460370678e-76
OK,6.960821676822732e-25,10.234287284998715,0.033699484273176906,AL451085.1,3.776731260144396e-24
OK,2.5849769311713824e-6,4.557770277949541,0.015021290590454426,PBXIP1,8.158458877050946e-6
OK,2.129920696915898e-6,4.598284446254157,0.015160782793241486,SHC1,6.757315823263976e-6
OK,6.753728117037967e-60,16.280807577585023,0.054032671104880185,CKS1B,5.551339258478477e-59
OK,1.3510015858485284e-6,4.692262353318119,0.015458638330442358,FLAD1,4.338624279514461e-6
OK,0.0012106672236566033,3.033002686240888,0.009864262393358678,EFNA4,0.0030754002656739805
OK,3.009310667874042e-8,5.418247050710569,0.017870534118928652,EFNA1,1.056492366120387e-7
OK,8.07284970739246e-4,3.1532616949084784,0.010342900127582027,SLC50A1,0.0020906479521237034
OK,1.859878292079669e-151,26.187179174968175,0.0869879672446108,DPM3,2.5247008838543953e-150
OK,0,68.4218901890767,0.22756454190840197,KRTCAP2,0
OK,3.324796236142319e-5,3.9884874334464593,0.013098681172543983,MUC1,9.76767801858356e-5
OK,1.178290497043227e-21,9.487934142152875,0.03141278252202312,MTX1,6.05191676778149e-21
OK,7.070714088581945e-6,4.341653728020888,0.014275294519486774,GBA,2.1744575555548693e-5
OK,7.315785082884171e-4,3.1818933201963904,0.010440543454987529,SCAMP3,0.0019021706589312658
OK,2.1392410657391754e-35,12.360432565291875,0.04097761218832688,FDPS,1.3783327380516462e-34
OK,4.321949969421365e-75,18.297622837808238,0.060755591842208294,ASH1L,3.9690300586513975e-74
OK,0.002891271767858354,2.759863960676027,0.00901726806963905,MSTO1,0.007008876223143783
OK,1.4040456806469392e-28,11.027747842212412,0.03655736493536831,DAP3,8.099043163505791e-28
OK,1.879429668539445e-13,7.263971969653142,0.024033720707553736,GON4L,7.961051320818737e-13
OK,4.257628051668536e-6,4.45180226603422,0.014665061709423784,SYT11,1.3261829455338866e-5
OK,4.270234476273803e-16,8.046199558817712,0.026632004146521084,RIT1,1.941126780214907e-15
OK,6.363049593142643e-15,7.708544254127373,0.025509352336327056,KHDC4,2.808071345612255e-14
OK,3.271965456967563e-34,12.139229533724885,0.04023727670427023,ARHGEF2,2.0667023527129626e-33
OK,0,59.79505378518973,0.1988577869943403,SSR2,0
OK,1.332615683095341e-265,34.7973735028225,0.11561302343410837,LAMTOR2,2.4690095365087238e-264
OK,1.6710643121588844e-7,5.103055541101788,0.016816542318738373,MEX3A,5.647521758600093e-7
OK,0,44.11730098906933,0.14667418984208813,LMNA,0
OK,1.1406776267561156e-74,18.244663945491528,0.06054429194505475,SEMA4A,1.0441784179860338e-73
OK,1.2938944451405585e-59,16.240974851198388,0.053885349213142045,SLC25A44,1.0620113235049751e-58
OK,1.2751938327983642e-13,7.316227699500931,0.024204383181184966,PMF1,5.428118119720017e-13
OK,2.5551938842504765e-6,4.5602042998150205,0.014979605313422618,BGLAP,8.069805873061491e-6
OK,8.612660089174564e-4,3.134319481931701,0.010290330058186815,SMG5,0.0022225918634168843
OK,0.003443601391034035,2.7022496529128373,0.008811187740105803,TMEM79,0.00825748000057717
OK,1.4689166212500266e-6,4.675118924665061,0.015392778948390076,GLMP,4.707778965055579e-6
OK,0,52.193958997755,0.1735618186798751,CCT3,0
OK,0.012913105723244153,2.228815075716614,0.0072531206674303714,TSACC,0.028427527061150766
OK,1.4569183048767883e-33,12.016402456186853,0.03980413437888033,C1orf61,9.123851150014814e-33
OK,2.739177338028646e-60,16.33593763445091,0.054223038426347875,MEF2D,2.263225483802397e-59
OK,1.025467491029443e-125,23.820442928300803,0.07910142778734303,NAXE,1.25496852027182e-124
OK,0,58.02524177315905,0.19294831645403715,GPATCH4,0
OK,9.3655076747903e-42,13.4866952186412,0.04461639815661384,AL365181.4,6.501727377535336e-41
OK,1.4652222642176549e-170,27.814085973789528,0.09229812961854378,HAPLN2,2.1252041648632328e-169
OK,3.8128806630552776e-5,3.955866895994869,0.012980718572662609,BCAN,1.1163727201497775e-4
OK,7.090568136566127e-15,7.694713685166284,0.025462340462263904,NES,3.122383886139132e-14
OK,0,58.229577914548784,0.19362761589823826,CRABP2,0
OK,2.0032823307449952e-13,7.255339211273077,0.023997703662139446,ISG20L2,8.480650862037305e-13
OK,0.01697801831259222,2.120593369144494,0.006909668564587855,RRNAD1,0.03662707362284865
OK,5.05010088222766e-7,4.889676126667199,0.016120036736945235,MRPL24,1.662126226354183e-6
OK,5.200973560732805e-115,22.764111911350366,0.07561304719281103,HDGF,6.04412325830201e-114
OK,4.13731144140491e-18,8.59571737338366,0.02846417157401298,PRCC,1.9739228886329033e-17
OK,4.24274834788951e-17,8.324263074201562,0.027479705596400034,PEAR1,1.9815665703229096e-16
OK,0.015517817399475504,2.1566155130273392,0.007037207421151264,ARHGEF11,0.033717668451486334
OK,2.4083143505497083e-9,5.853386545944626,0.01933593682935468,ETV3,8.895205510790059e-9
OK,4.705398952611799e-32,11.725710601853175,0.03888269495968498,KIRREL1,2.8823215182615407e-31
OK,1.0010372868856562e-23,9.972942679324436,0.03295540016229146,LINC01704,5.323224322449245e-23
OK,2.045017734469816e-197,29.95243549801321,0.09954024379349437,IFI16,3.2246534469400495e-196
OK,1.169224332542166e-6,4.721731843285634,0.015557342892468554,DUSP23,3.770534147627235e-6
OK,0,88.40910924657632,0.29408344967879413,TAGLN2,0
OK,1.1328133631507596e-10,6.342162145458666,0.02071446277753549,LINC01133,4.389978097567292e-10
OK,2.0577605980514004e-5,4.100896778357267,0.013125826299335999,AL121987.1,6.132311057760183e-5
OK,0.00988701068696177,2.330608338982479,0.00760318889897435,IGSF8,0.022135630160456034
OK,0.0018166925507057995,2.908352518096462,0.00940441800726438,ATP1A2,0.004514961891643693
OK,0,57.04054741054225,0.18969107420414733,PEA15,0
OK,0.001258606424079482,3.0212645977380848,0.009734835147290425,AL139011.1,0.0031929222159538763
OK,2.4422989138937024e-4,3.4870063372857873,0.011452237459828804,PEX19,6.662255854045149e-4
OK,2.964828547885721e-105,21.757005297384463,0.0722674265025386,COPA,3.2624525991900305e-104
OK,0.019183649800437706,2.0709090144458,0.00674254471054935,NCSTN,0.04102499854091212
OK,0.006545101500468487,2.481305767000211,-5.470459518599942e-5,SLAMF6,0.015082328042511133
OK,6.0833595180331494e-6,4.374578760435368,0.014362391987229769,F11R,1.8786980868697384e-5
OK,0.0013635792634826007,2.996927175993668,0.009796783949437124,TSTD1,0.0034451616424605023
OK,0.01411068897777009,2.194195221578964,0.007143293718576241,USF1,0.03087138413534027
OK,8.521494675949877e-34,12.060651246174679,0.039848119205618183,KLHDC9,5.3541206548583536e-33
OK,0,90.15805179861614,0.29990353398492986,PFDN2,0
OK,0.01134267014133061,2.2786926784265398,0.007437792129906994,DEDD,0.025187529439207667
OK,1.460268262966745e-168,27.64835860068404,0.09186844868810383,UFC1,2.098851136334505e-167
OK,0.008288447538547131,2.3959600919429964,0.007820511472074243,PPOX,0.018804074139511576
OK,5.874956104685372e-4,3.2448824369835108,0.010651536367378575,B4GALT3,0.0015421287771622938
OK,2.941760724882108e-6,4.530532457414521,0.014934810664668563,ADAMTS4,9.253857350674483e-6
OK,3.14070432930505e-11,6.53688314667777,0.02161190682612738,NDUFS2,1.2380923244094424e-10
OK,3.0696156394740816e-4,3.4253874986253217,0.011200355194173402,PCP4L1,8.288861046687923e-4
OK,1.424697791739629e-13,7.301328760017962,0.024151647164035166,SDHC,6.058197303324784e-13
OK,0.004138452681493579,2.640560334542175,0.008597334431189239,AL592295.4,0.009817449610699398
OK,0,119.21377022045331,0.3965830639210444,HSPA6,0
OK,0.006436803840757703,2.487246743114362,0.007627534792547895,FCGR3A,0.014861520610529899
OK,2.721864242375825e-16,8.10116070072782,0.026809237350217455,DUSP12,1.2450024793766414e-15
OK,3.554564236201555e-8,5.388390930923341,0.017794736672646524,ATF6,1.2437929300432078e-7
OK,9.784541473153003e-38,12.78625004145309,0.0423764297032673,OLFML2B,6.502103013354208e-37
OK,1.9104624277391523e-24,10.136088898719503,0.03357887457559243,NOS1AP,1.0270082716097573e-23
OK,0.0054347124569688685,2.546868931950967,0.00817838507519393,AL450163.1,0.01267168744146693
OK,0.0014263265150603359,2.983185220619483,0.009497103966513014,SH2D1B,0.0035960686491352746
OK,4.8054519000720715e-4,3.3016759400271636,0.010846231505993476,UHMK1,0.0012713146300135144
OK,5.258801286618333e-6,4.40624905829187,0.014075828563589105,AL596325.1,1.6289805090675576e-5
OK,0,41.35706248592451,0.13749601507613626,UAP1,0
OK,1.8391392658978926e-116,22.91017926776493,0.07610604676890993,DDR2,2.1512812329578134e-115
OK,1.1303667011674634e-14,7.634855786244372,0.025246530335794572,HSD17B7,4.952478659459838e-14
OK,3.774847402838313e-33,11.937456193567451,0.03939825955148183,CCDC190,2.3495610179042389e-32
OK,1.7910274170659687e-29,11.211467283437194,0.037144911614515164,RGS4,1.0483597829459852e-28
OK,1.662499599798363e-42,13.613590244902712,0.04515829711970564,RGS5,1.1634648362065018e-41
OK,0,45.88827348410924,0.1525659887255525,PBX1,0
OK,2.3835230003813146e-4,3.493515897438586,0.01144319979550046,AL357568.2,6.509998618028185e-4
OK,0.0015844173928835966,2.9508668600953842,0.00943927193414283,RXRG,0.003965621119572427
OK,1.9449439170223434e-16,8.141941629898811,0.026735068576156342,AL356441.1,8.933492400359055e-16
OK,0,38.812235543966985,0.12902662830388978,MGST3,0
OK,3.821057189594718e-4,3.365441957065399,0.01105906431927416,ALDH9A1,0.001021259377712812
